pstride_flonly,new_f_y_flonly,new_f_x_flonly_flip,new_f_z_flonly,r_s,r_e,r_w,torque_s,torque_e,torque_w
65.1515151515152,0.00522639152844192,0.00574631817321136,0.0262058973800403,23.8867135836835,27.4579590134725,24.8543794008302,0.652891816055503,0.750504110273638,0.679340874879706
65.6565656565657,0.0052483344655645,0.00524170112036282,0.0256071160924845,23.1830702643941,26.8494790697753,24.5647291428343,0.618055970268553,0.715801688405436,0.654890716872675
66.1616161616162,0.00528527179139688,0.00480936520851192,0.0252568070267785,22.5100542967276,26.4546136643051,24.264308859758,0.590849442653864,0.694387207295642,0.636895547970907
66.6666666666667,0.00530999310944191,0.00432142935185095,0.0249825896834875,21.7176627597833,25.6360555598193,23.8279870493471,0.56256736475968,0.664068154047724,0.617232527742444
67.1717171717172,0.00528929147224546,0.00374686384938391,0.0246537517052376,20.4161441284411,25.10550163803,23.2516065222074,0.52044073090046,0.63998008340455,0.592721280614877
67.6767676767677,0.00521180380276867,0.00314241236955448,0.0243910336296629,19.0688838351333,24.2589104769799,22.523103547886,0.479369200194557,0.609840335359092,0.56620420088546
68.1818181818182,0.005111065981806,0.00258642951753136,0.0242252095929073,17.7152843158586,23.4369972902474,21.7898175189713,0.440990806427619,0.583422774988481,0.542419135266139
68.6868686868687,0.00504817441389133,0.00211163714796492,0.0241552173982336,16.693121034096,22.7006990219125,21.212855916687,0.413443002407894,0.562234296463045,0.525384487533973
69.1919191919192,0.005071851397583,0.00167094596611721,0.0243405980595029,15.5416939748268,21.7879349477398,20.8313408973311,0.387290932171817,0.542944009171502,0.519106182864223
69.6969696969697,0.00518839836092938,0.00119426841862716,0.0247047237139697,14.564017608514,21.3581161552262,20.690534967537,0.368060454856675,0.539760261095726,0.522889213408239
70.2020202020202,0.00535373702465936,0.000681919175088263,0.0245004639930297,13.9281191634408,21.5196231992815,21.1723837940474,0.349426564354529,0.539881078880094,0.531169588767493
70.7070707070707,0.00551060239913508,0.000231012834193717,0.0232990334422035,14.1077395630714,22.3613995040787,22.4699210415801,0.337780973510339,0.535397982063179,0.537996308352105
71.2121212121212,0.00562033784580709,-2.930656478885e-05,0.0219005620596829,14.7882753587966,22.7582395157999,23.9389170074206,0.334366691660883,0.514569621561552,0.541265041900533
